,N_S,N_W,S_N,S_W,W_N,W_S
2057,29.115314,19.209505,41.44906,3.2326593,13.260775,8.390911
2058,27.888515,19.370136,41.664604,3.1061645,12.471825,7.999765
2059,27.824312,19.049255,42.309757,3.0861535,12.151385,8.069794
2060,27.515438,18.979082,43.01428,3.033456,11.812273,7.9485655
2061,27.59809,19.238396,43.916576,3.0165398,11.993386,7.727852
2062,26.903074,19.194794,43.342842,2.9205189,12.135155,7.50777
2063,26.810825,19.047752,43.107765,2.8318238,12.455651,7.4637976
2064,26.921013,18.87171,43.219852,2.8484511,12.869194,7.2134647
2065,26.518766,18.986021,43.326202,2.83295,12.79233,7.170301
2066,26.752989,19.161024,43.781708,2.800766,13.26971,7.562943
2067,27.665228,20.07711,44.706825,2.7598422,14.32171,8.217054
2068,28.7735,20.798107,44.92408,2.8601513,14.973767,8.467157
2069,29.507042,21.51406,44.411934,2.896282,14.922611,8.402171
2070,30.372866,21.962374,43.52834,2.8411689,14.973652,8.471764
2071,30.59293,22.452969,42.624542,2.6845558,14.537952,8.616665
2072,31.737467,23.114325,42.56041,2.8054485,15.029478,8.520287
2073,35.59264,24.547047,44.586422,2.9994462,17.345778,8.13017
2074,37.597507,25.48232,44.847042,2.9848278,18.514538,8.252067
2075,38.569996,25.740377,45.766766,3.0401824,19.317106,7.902072
2076,38.54123,25.5619,45.436874,3.3870072,19.158175,8.881388
2077,37.689083,25.252443,44.193394,3.4857094,18.69418,10.1443
2078,37.249496,24.381218,44.000736,3.5354226,18.475706,10.942404
2079,36.889797,23.846087,43.550793,3.6019888,18.335447,11.262238
2080,37.20742,23.442219,43.851105,3.6762288,18.706026,11.068979
2081,36.58215,23.052767,43.316284,3.5405438,18.386925,10.778677
2082,35.5439,23.383553,43.20633,3.3311176,17.641396,10.227493
2083,34.509037,23.050549,43.25677,3.193299,16.867437,9.949517
2084,34.432365,23.115454,44.28546,3.210578,17.4954,9.560838
2085,34.387745,23.331192,45.006947,3.4240909,17.309214,9.823851
2086,33.438866,22.7916,44.416756,3.705228,16.641888,10.0939865
2087,34.5002,22.775173,45.387493,3.8564968,17.504526,9.708141
2088,34.227036,22.962465,45.18867,3.9746895,17.63096,9.521064
2089,33.241753,22.908432,44.471096,4.224418,17.066648,9.527612
2090,32.26952,22.587427,44.611156,4.5973763,16.358047,9.601701
2091,34.20716,22.810299,46.631332,4.972665,18.788355,9.373412
2092,35.109745,22.070734,47.52542,5.330732,20.098763,9.450064
2093,36.011684,21.086655,47.070393,5.473238,20.471653,10.096043
2094,36.661724,20.58503,46.89037,5.3551087,20.702475,11.082413
2095,37.25081,20.127884,46.92791,4.985875,21.042349,11.691939
2096,37.17914,19.843622,47.23851,4.6370535,20.960281,11.496566
2097,36.661488,19.491766,47.269974,4.3202357,20.440096,10.899155
2098,35.657703,19.324223,46.20489,3.9919605,19.40156,10.287459
2099,34.214043,18.750086,44.57714,3.5852082,17.988325,10.07066
2100,34.43693,19.010082,44.482197,3.2546399,18.380894,9.998212
2101,33.98401,19.425234,44.737507,3.0934243,18.057186,9.786524
2102,32.902924,19.211432,43.818058,2.8461156,17.395359,9.213138
2103,31.200966,18.416992,42.199482,2.5664372,16.361565,8.464045
2104,29.190313,17.682444,40.720768,2.28718,15.214155,7.825853
2105,27.019274,16.768888,38.696003,2.0667622,14.106012,7.0500507
2106,24.94249,16.370754,36.472893,1.8932482,13.085756,6.4310923
2107,22.79149,15.90845,34.119713,1.7188386,12.509751,5.7871804
2108,20.713224,15.448052,32.65709,1.5964531,12.136481,5.144677
2109,19.422401,15.305588,31.537155,1.5147629,11.991435,4.660688
2110,18.246408,14.723387,29.932497,1.420435,11.806895,4.1740317
2111,17.197577,14.419394,28.741722,1.4511219,11.562348,3.7778425
2112,17.44173,14.912105,28.76462,1.4687625,11.707388,3.4186852
2113,17.649551,14.98623,27.981697,1.4373212,11.528885,3.277623
2114,17.563747,14.545515,27.341026,1.3763857,11.179178,3.2685702
2115,18.358164,14.548286,27.968857,1.5631099,11.110284,3.4444337
2116,18.386463,14.220617,27.752783,1.7194006,10.929207,3.4959378
2117,18.68357,13.997948,27.798456,1.8025687,11.01514,3.7077808
2118,18.842447,13.794779,27.53864,1.8340435,10.935265,3.7716918
2119,18.464989,13.361993,27.516277,1.9712135,10.704293,3.7418482
2120,17.921774,13.017121,26.868383,2.0773292,10.371096,3.7038836
2121,17.820238,12.613507,25.975355,2.064168,10.012772,3.6138997
2122,17.46309,12.574601,25.200735,2.0212915,9.684097,3.6886704
2123,17.4283,12.31165,24.14348,2.0097704,9.352056,3.6667812
2124,17.194044,11.924667,23.698486,1.9251093,9.036443,3.7243562
2125,16.8892,11.506565,23.018105,1.8923676,8.792073,3.7424967
2126,17.877085,11.492969,23.2939,1.8474882,9.156962,3.6878393
2127,18.6236,12.285733,24.34211,1.7982047,9.721184,3.6800585
2128,19.216593,12.859383,24.837898,1.8410734,9.968516,3.8454854
2129,19.518557,13.195281,24.516048,1.8474635,9.99423,3.9709802
2130,19.965122,13.40329,24.940086,1.9702495,10.068727,4.269002
2131,20.410242,13.447797,24.610575,1.9724447,9.990072,4.3588285
2132,21.766706,13.702279,25.44656,1.9938116,10.610247,4.4122148
2133,22.60893,13.718745,25.669249,2.0727696,10.814207,4.534299
2134,23.025951,13.913549,26.085726,2.1389427,10.961684,4.548367
2135,22.661865,13.960712,25.88697,2.1951423,10.837144,4.5444713
2136,23.111605,13.944599,26.374825,2.336157,11.070895,4.6755075
2137,23.47497,13.787086,26.464111,2.6214912,11.094785,4.783222
2138,23.63204,13.418518,26.754396,2.9390137,11.163866,5.029087
2139,23.592436,13.231269,26.862421,3.0092614,11.043233,5.2960424
2140,23.582632,13.296371,27.552887,3.0182867,11.059315,5.414011
2141,23.269173,13.505326,27.791317,3.0373013,10.910349,5.483245
2142,23.110264,13.338131,27.959076,2.9592843,10.6998415,5.5660796
2143,23.586945,13.448012,28.560522,3.072168,10.849532,5.651589
2144,23.500887,13.242379,28.541647,3.1517804,10.767907,5.4904714
2145,23.394102,13.474619,28.70121,3.2130935,10.861213,5.281583
2146,22.988062,13.648953,28.96138,3.2075408,11.021538,5.049584
2147,23.0233,14.22955,29.694462,3.212166,11.421967,4.81502
2148,22.72113,14.507712,29.797348,3.2719877,11.431536,4.638729
2149,22.226175,14.857364,29.872257,3.261301,11.358517,4.4600015
2150,22.034172,14.621719,29.66359,3.2088327,11.197022,4.2893634
2151,22.345345,15.004215,30.24694,3.3812985,11.280508,4.274957
2152,22.672573,15.243555,30.738834,3.375682,11.252982,4.262986
2153,23.079288,15.686459,31.221352,3.37043,11.487356,4.121172
2154,23.726887,16.355125,32.370396,3.4645119,11.604497,4.1340804
2155,24.056768,16.759504,32.87404,3.3556147,11.518507,4.1940255
2156,24.689919,17.08278,33.52369,3.1771536,11.840938,4.3811836
2157,25.065226,16.947744,33.91978,3.0181515,12.083893,4.4919376
2158,26.182611,16.953506,34.482716,2.882272,12.727317,4.7543826
2159,26.796957,16.771751,34.610947,2.8170066,12.992844,4.894073
2160,26.79021,17.139841,35.16981,2.6537297,12.919866,4.856583
2161,26.257357,17.096199,34.843678,2.4853244,12.54774,5.0090637
2162,25.85853,16.794985,34.39129,2.3716383,12.162898,5.0666475
2163,26.317816,16.620447,34.6546,2.392171,12.258617,5.625277
2164,26.490051,16.369825,34.372356,2.3526824,12.055707,6.005418
2165,26.32015,15.889399,33.936207,2.37684,11.658593,6.2639627
2166,25.8626,15.532556,33.663425,2.486967,11.37115,6.227522
2167,25.016323,14.771309,32.90305,2.5507739,10.949514,6.0584397
2168,24.447355,14.284892,32.511898,2.632618,10.685656,5.8122663
2169,23.798323,14.02793,31.967226,2.6720638,10.475042,5.481058
2170,23.355541,13.677268,31.470705,2.6319077,10.428779,5.2578588
2171,22.594099,13.64338,31.27218,2.5426705,10.24866,5.160312
2172,21.95665,13.34029,31.102629,2.6181133,9.986086,5.370185
2173,21.179043,12.877583,30.749752,2.6991324,9.728345,5.493001
2174,20.561197,12.570265,30.41249,2.8323536,9.544801,5.5112233
2175,20.267696,12.720411,29.89525,2.9437993,9.5114,5.413352
2176,20.327337,13.059423,29.811682,3.1358194,9.573693,5.1987166
2177,20.611874,13.872854,30.40312,3.162322,9.892508,5.0657067
2178,20.951256,14.06346,30.445976,3.337915,10.033558,5.1430326
2179,21.024338,13.994601,30.557625,3.3901148,10.028765,5.2952757
2180,20.587656,13.630581,30.520313,3.5212352,9.904417,5.2419853
2181,21.110931,13.314931,30.845425,3.694001,10.358592,5.212291
2182,20.867039,12.867037,30.687634,3.6676197,10.526642,5.1945157
2183,20.428322,12.396508,30.584068,3.573463,10.46842,4.993981
2184,20.552002,11.974321,31.19013,3.4414153,10.869068,4.92929
2185,20.442263,11.760916,31.708658,3.3488307,10.941967,4.8528724
2186,20.74283,11.607746,32.11728,3.2343943,11.159351,4.6377573
2187,20.976196,12.152565,32.263126,3.3173022,11.131784,4.580151
2188,21.359627,12.567983,32.89128,3.3127534,11.480169,4.4775457
2189,21.341257,12.66029,33.16417,3.3623233,11.440702,4.402439
2190,21.931702,13.857783,34.050243,3.3364727,11.630153,4.5487494
2191,22.149225,14.574234,34.305397,3.4219255,11.527443,4.773141
2192,22.497656,15.410248,34.92588,3.5200727,11.563069,5.1512184
2193,22.689764,16.16502,34.891968,3.6244245,11.3538065,5.2970734
2194,23.558035,17.172258,35.49077,3.5619588,11.748827,5.3433585
2195,23.870186,17.807045,35.29802,3.4541044,11.7939,5.4193897
2196,23.775555,19.110226,35.44477,3.377302,11.57947,5.6724577
2197,23.794708,20.563375,35.603706,3.2169437,11.541698,5.760717
2198,23.628126,21.40344,35.62981,3.2220547,11.389977,5.7952385
2199,23.39837,21.847536,35.99672,3.1196926,11.065239,5.948398
2200,23.074268,21.862785,36.073845,2.9617047,10.767472,6.009879
2201,22.88483,22.066795,36.463333,2.878738,10.619259,6.11512
2202,24.107924,22.752192,37.508625,2.7977018,11.444825,6.9691997
2203,24.650316,22.740677,38.305546,2.6271696,11.706232,7.5162563
2204,25.991016,22.576738,39.802002,2.551934,12.828087,7.859826
2205,26.376802,21.879988,40.26635,2.4427404,13.235237,8.168428
2206,26.843199,21.510752,41.086548,2.3199503,13.643148,8.05452
2207,26.829185,20.885347,41.174805,2.195042,13.518728,7.9424257
2208,27.653717,20.701004,41.6816,2.1242962,14.111173,7.8302064
2209,27.653708,20.68515,41.81113,2.2314506,14.057538,7.4693165
2210,27.814508,20.733576,42.281216,2.4009337,14.199577,7.4013195
2211,27.557941,20.834097,42.55159,2.4093752,13.915882,7.454732
2212,27.708584,20.762924,42.903404,2.46038,13.984021,7.4217367
2213,28.1037,21.026424,43.52921,2.53543,13.939935,7.507881
2214,28.006824,20.611027,43.204563,2.522658,13.581832,7.3921776
2215,28.479546,20.293049,43.41654,2.4564173,13.868013,7.315646
2216,28.662975,19.56226,42.81636,2.4085922,13.627524,7.263367
2217,28.72784,19.053537,42.71867,2.2797854,13.600477,7.025694
2218,29.233948,19.069475,43.389538,2.339903,14.205717,6.738557
2219,30.023003,18.946745,43.91403,2.2779872,14.873783,6.4816227
2220,30.669518,18.721634,44.66868,2.1464288,15.591034,6.5903163
2221,30.38085,17.93615,44.611115,2.1157818,15.582998,6.4840956
2222,31.000196,17.2226,44.957886,2.1984315,15.9546175,6.408296
2223,30.714962,16.60991,44.59093,2.2070851,15.63188,6.301087
2224,29.443502,15.876828,43.39876,2.124478,15.474081,6.131
2225,28.233276,15.244362,42.352272,2.032831,15.102224,5.979765
2226,27.977303,15.277293,42.042618,1.940844,15.10922,6.180051
2227,27.856754,15.1483555,41.94805,1.8115872,14.988142,6.055406
2228,28.03177,15.349168,42.09969,1.7991381,15.19684,6.2125206
2229,28.531116,15.411566,42.081768,1.9085813,15.265351,6.5951257
2230,27.792099,15.616014,41.32321,2.0010343,15.178171,6.9245076
2231,27.236183,15.219363,40.927277,2.0302796,14.804803,6.9449673
2232,27.245995,15.159054,41.03196,2.0671554,14.716013,6.7215943
2233,28.318594,15.386948,41.55596,2.1536312,15.479231,6.404922
2234,29.522299,15.585246,42.127277,2.220899,16.509077,6.7156115
2235,30.092196,15.799198,42.30192,2.368272,16.63022,7.1632843
2236,29.833956,15.814233,42.453747,2.5593948,16.18277,7.290385
2237,30.818312,16.225117,43.471893,2.6714373,16.658905,7.2139354
2238,31.006214,16.346596,44.13349,2.7789006,16.593952,6.8617196
2239,30.96321,16.200518,43.990093,2.7746127,16.072514,6.456045
2240,30.504675,15.589355,43.32331,2.6534467,15.4060335,6.0315013
2241,30.226757,15.174649,43.118168,2.6076796,14.850182,5.619322
2242,29.913769,14.902467,42.739117,2.466545,14.527427,5.3776765
2243,29.7437,14.463168,42.695858,2.3707414,14.374942,5.2089176
2244,29.089329,14.052771,42.113567,2.401823,13.88383,5.0494227
2245,28.885298,13.996471,42.22852,2.367807,13.928761,4.8095617
2246,28.963305,13.746369,41.72456,2.3472173,13.964318,4.7750363
2247,29.747173,13.721853,42.080322,2.3363242,14.704487,4.6757374
2248,29.635656,13.6896925,41.548256,2.4267452,14.86153,4.5923386
2249,29.482918,13.559786,41.783142,2.4816446,15.080487,4.427223
2250,29.22625,13.471208,41.665268,2.5617542,14.865332,4.3624535
2251,29.054352,13.511053,41.736538,2.7014189,14.592659,4.4098153
2252,28.871769,13.402349,41.823135,2.8727891,14.435965,4.6323323
2253,28.781317,13.125266,42.16286,3.0572402,13.9894705,4.901492
2254,29.54497,12.888516,41.876522,3.0386508,13.6229725,5.190045
2255,30.304789,12.81352,41.791176,3.0430276,13.498953,5.277661
2256,31.082197,12.851233,42.166084,2.9560032,13.495946,5.2863183
2257,31.029417,12.730545,42.12008,2.8176513,13.155932,5.243084
2258,30.71954,13.116925,41.92955,2.6089933,12.748346,5.1665373
2259,30.11449,13.357434,41.909657,2.411954,12.176326,5.1220145
2260,30.385626,14.137804,42.722878,2.563021,12.3265295,5.0018
2261,30.757761,15.037344,43.645424,2.6904047,12.88848,5.0380383
2262,30.731722,15.286488,43.90555,2.8050618,13.09008,5.1182427
2263,31.36649,15.16979,44.588036,2.7560198,14.024856,5.127457
2264,30.553965,14.555117,44.33785,2.7528021,14.514384,5.0419836
2265,30.403336,13.913754,43.884205,2.7779245,14.816783,5.0486155
2266,30.038965,13.123792,42.730106,2.7202652,14.546755,4.963944
2267,29.810137,12.685254,42.102116,2.6652284,14.515466,4.876578
2268,29.567572,12.170961,40.756046,2.6147928,14.054691,4.7909946
2269,29.06789,11.937287,40.02754,2.5711787,13.465432,4.8070984
2270,27.983187,11.528294,39.27765,2.5351422,12.739417,4.6492815
2271,28.073397,11.105281,39.13619,2.4086864,12.447243,4.679991
2272,28.20518,11.310223,39.36271,2.373774,12.104199,4.878638
2273,29.332954,11.477529,40.49678,2.4922342,12.229012,5.1781254
2274,30.0602,11.815172,41.3925,2.5591536,12.465563,5.5296574
2275,31.623337,12.633683,43.19887,2.5933409,14.011244,5.541464
2276,31.842375,13.280759,43.78649,2.8473213,14.761266,5.537767
2277,31.493462,13.928306,43.100006,2.9775898,14.8751955,5.5680113
2278,30.939276,14.808326,42.953053,3.1296577,14.923798,5.6177454
2279,30.511454,15.176961,42.88499,3.3367186,14.715147,5.8425083
2280,30.751919,16.33822,43.060204,3.3600397,14.958569,5.8022227
2281,30.48336,17.240349,42.836567,3.3741744,14.924469,5.702587
2282,31.209503,18.417635,42.96703,3.5811484,14.799566,6.4341984
2283,32.080227,19.543262,43.64959,3.7978346,15.200039,6.6638665
2284,32.09267,20.737753,43.410503,3.7925758,14.954237,6.493502
2285,32.880108,21.318438,43.498703,3.8130205,15.548026,6.6473694
2286,33.31891,22.134933,42.91294,3.73495,15.664267,6.7557416
2287,32.820507,22.153002,42.00888,3.6591847,15.219791,6.736497
2288,33.205116,22.098732,42.010635,3.693435,15.597082,6.691351
2289,33.564705,21.437582,42.188,3.6325648,15.640013,6.4315977
2290,32.828854,21.265785,41.972214,3.5203934,15.389376,6.3020444
2291,31.828182,20.981852,41.148857,3.4370084,14.813521,6.3134923
2292,31.330854,21.301792,41.03119,3.2690225,14.601467,6.259549
2293,31.409964,20.692957,41.439064,3.0147967,14.54834,6.122178
2294,32.223675,20.481012,42.65343,3.0647562,15.422082,5.7597594
2295,32.98179,20.336155,43.44627,3.2002192,16.030987,5.5498714
2296,33.67333,20.21797,43.64106,3.236966,16.346163,5.549577
2297,34.392742,20.74646,44.27384,3.2671506,17.116022,5.6845155
2298,34.89741,20.472923,45.221027,3.2349632,17.642076,5.90206
2299,35.564335,19.782093,46.232605,3.2208009,18.479963,5.855237
2300,36.594265,19.399109,47.21866,3.2670155,19.57163,5.7972937
2301,36.642117,19.104263,47.767918,3.2474952,19.839321,5.8872256
2302,36.355762,18.964783,48.23524,3.1343892,19.677765,5.9086
2303,36.986412,18.707327,49.3335,3.0737534,20.591387,5.9390574
2304,36.608715,18.462032,49.527096,3.0476952,20.44408,5.824107
2305,35.790974,18.83259,49.796448,3.2437232,19.972557,5.626502
2306,35.413506,19.042162,49.044315,3.3150992,19.083696,5.6961026
2307,34.165882,19.256227,48.144222,3.309882,17.847647,5.9887815
2308,33.655632,18.860596,47.811394,3.357453,17.529812,6.239769
2309,33.81567,18.78376,47.909534,3.3862462,17.403679,6.3020577
